aX,aY,aZ,gX,gY,gZ
0.002,0.003,0.899,6.531,-10.620,2.197
-0.012,-0.001,1.058,10.254,-15.930,2.380
-0.027,-0.013,1.107,12.390,-14.893,2.380
-0.033,-0.017,1.133,8.118,-8.423,2.380
-0.042,-0.021,1.153,3.479,-2.014,2.563
-0.055,-0.024,1.250,2.075,2.502,3.540
-0.073,-0.027,1.555,-6.042,8.789,4.822
-0.095,-0.010,2.050,-14.954,26.428,6.348
-0.065,0.033,1.722,-13.855,75.012,4.272
0.001,-0.077,1.070,-3.967,112.549,-0.977
0.028,-0.038,0.070,0.732,150.146,-2.747
0.080,-0.014,-0.213,-0.427,114.136,-1.404
0.103,0.027,0.212,-14.587,36.865,3.967
0.143,0.061,0.617,-7.751,-7.996,4.639
0.126,0.018,0.229,5.371,4.517,1.526
0.097,-0.007,0.140,7.202,-6.714,0.916
0.062,0.006,0.377,7.996,-56.946,3.540
0.044,0.016,0.738,10.010,-88.318,4.150
0.010,0.004,0.675,7.263,-86.792,2.502
-0.016,0.015,0.909,7.202,-94.360,2.563
-0.097,-0.018,1.732,24.170,-111.023,1.831
-0.106,0.384,2.114,96.375,-146.545,9.521
-0.192,-0.270,0.801,41.809,9.460,-6.104
-0.091,-0.009,1.250,-10.071,-17.212,2.258
-0.012,-0.014,1.010,-18.127,0.610,3.418
-0.037,-0.031,0.655,-10.803,23.621,0.732
-0.039,-0.011,1.084,-0.122,13.855,2.869
